brand_name,processor_brand,ram,os,storage,prices
5,29,1,0,1,109990
5,2,0,0,0,32990
5,8,1,0,1,39990
5,4,1,0,1,65200
5,2,0,0,1,34990
5,4,0,0,1,54990
5,3,0,0,1,42990
5,12,0,0,0,26990
5,0,0,0,0,28490
5,22,4,0,16,229990
5,4,1,0,1,72990
5,11,1,0,7,108000
5,12,2,0,0,27999
5,0,2,0,0,26490
5,22,1,0,2,156490
5,11,0,0,1,59990
5,12,0,0,0,39283
5,7,2,4,0,29999
5,4,1,0,1,56990
5,46,0,0,0,41999
5,11,0,0,1,62990
5,7,2,4,11,20990
5,2,0,0,1,36990
5,12,2,0,0,41999
5,1,0,3,0,49700
5,2,0,0,1,39800
5,4,1,0,1,84990
5,42,0,0,1,42100
5,3,0,0,1,64200
5,3,1,3,1,65999
5,42,0,0,1,46990
5,3,1,0,1,54990
5,2,0,0,0,34990
5,1,0,0,1,36990
5,1,0,0,0,34990
5,42,0,0,1,45500
5,4,0,0,1,57990
5,22,1,0,2,129990
5,42,0,0,1,44990
5,10,0,0,1,47990
5,4,0,0,1,69990
5,4,1,0,1,73990
5,12,0,0,0,39999
5,12,2,0,22,35999
5,53,1,0,2,134999
5,1,0,0,1,38990
5,3,1,0,1,94990
5,1,0,0,0,36990
5,41,1,0,2,159990
5,14,1,0,2,138999
5,22,1,0,2,115999
5,11,0,0,2,84990
5,2,2,0,0,36800
5,1,0,0,1,34990
5,4,1,0,1,82990
5,30,4,0,2,199990
5,3,0,0,1,62699
5,2,2,3,7,24999
5,2,0,0,0,37500
5,3,0,0,1,79990
5,55,2,0,0,22900
5,1,0,0,0,32990
5,53,1,0,2,143990
5,18,0,3,1,59399
5,4,0,0,1,79990
5,30,1,0,2,129990
5,30,1,0,1,124990
5,43,2,0,1,27990
6,37,1,0,1,182990
6,3,1,0,1,153990
6,37,1,0,1,192990
6,37,0,0,0,134990
6,37,0,0,0,113990
6,3,0,0,1,47999
6,7,2,3,0,22999
6,8,0,0,0,93990
6,14,0,3,0,124999
6,37,1,0,1,172990
6,37,0,0,0,103990
6,37,1,0,0,162990
6,3,0,3,1,48999
6,37,4,0,2,261990
7,12,2,3,0,22999
7,27,0,3,0,25999
7,20,1,3,2,51990
7,7,2,3,0,24999
7,23,0,3,1,44999
7,42,0,3,1,29990
7,42,0,3,1,26990
7,20,1,3,2,60999
7,42,0,3,1,32500
7,12,2,3,0,22999
7,42,0,3,1,22990
8,22,1,0,2,109990
8,22,1,0,2,114990
8,41,4,0,16,299990
8,3,0,0,1,52490
8,10,3,1,0,119990
8,10,0,0,1,41990
8,22,1,0,2,244990
8,47,1,0,2,129990
8,9,3,0,1,103990
8,22,0,0,1,80990
8,22,1,0,2,134990
8,4,1,0,1,76990
8,14,0,3,1,64990
8,22,1,0,2,149990
8,22,1,0,1,99990
8,21,1,3,2,129990
8,29,1,0,1,65990
8,9,3,0,4,94990
8,30,1,0,2,144990
8,4,3,3,1,98990
8,22,4,0,2,275990
8,4,3,0,1,110990
8,41,1,0,2,119990
8,4,3,1,0,109990
8,21,1,3,1,79990
8,22,1,0,2,129490
8,4,0,0,1,68990
8,4,1,0,1,59990
8,30,1,0,2,129990
8,31,5,0,16,499990
8,30,4,0,2,219990
8,10,0,0,0,45990
8,4,1,0,7,84990
8,4,1,0,7,71990
8,30,1,0,1,75990
8,10,0,0,1,48990
8,4,0,0,1,56990
8,30,1,0,2,144990
8,30,1,0,2,124990
8,30,1,0,2,119990
8,4,1,0,7,73990
8,11,0,0,1,47990
8,4,1,0,7,88990
8,30,4,0,16,259990
8,3,0,0,1,45990
8,31,4,0,16,359990
8,4,1,0,1,92990
8,4,1,0,7,96990
8,30,1,0,1,99990
8,21,1,0,7,67990
8,22,1,0,1,102990
8,3,1,0,1,57990
8,30,1,0,2,129990
8,3,0,0,1,52990
8,22,1,0,1,89990
8,30,1,0,1,94990
8,30,4,0,2,189990
8,2,0,0,1,37990
8,46,0,0,1,49990
8,14,1,0,1,62990
8,30,1,0,2,169990
8,30,4,0,2,219990
8,29,0,0,1,62990
8,14,0,0,1,52990
8,3,0,3,1,59498
8,11,0,0,1,49990
8,3,0,0,7,56990
8,30,0,0,1,74990
8,3,0,0,7,64990
8,29,0,0,1,64990
8,22,1,0,1,67990
8,30,1,0,2,175000
8,22,0,0,1,86990
8,4,1,0,1,85990
8,4,1,0,7,94990
8,31,5,0,21,599990
8,4,0,0,1,73490
8,30,1,0,2,147990
8,21,1,0,7,65990
8,29,1,0,1,67990
9,4,0,0,1,74990
9,29,1,0,1,79990
9,22,1,0,1,79990
9,29,0,0,1,74990
9,29,0,0,1,74990
9,4,1,0,1,69990
9,22,1,0,1,72990
9,30,1,0,1,89990
9,4,1,0,1,63990
9,4,0,0,1,65990
9,29,1,0,1,79990
9,30,1,0,1,89990
10,21,1,0,1,48990
10,19,0,0,1,32990
10,19,0,0,0,35990
10,20,1,0,1,49990
10,57,0,0,0,22990
10,19,0,0,0,29990
10,18,0,0,1,36990
10,20,1,0,1,47990
10,18,1,0,1,38990
10,41,4,0,2,89990
10,57,0,0,1,25490
10,12,0,0,0,29990
10,12,2,0,22,21990
10,4,1,0,1,56990
10,19,0,0,1,31990
10,2,0,0,1,33990
10,2,0,0,0,31990
10,3,0,0,1,39990
10,3,1,0,1,41990
11,22,1,0,2,149990
11,3,1,0,1,76990
11,22,1,0,2,193990
11,4,1,0,1,85990
11,3,1,0,1,64990
